event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Blocked,false,3,433.4,19.2,86.10629244490286,false,false,false,false,false
Shot Attempt - Wide left,false,1,332.2,14.8,42.018538780017806,false,true,true,true,false
Shot Attempt - Wide right,false,2,361.2,12.5,61.731487212870874,false,false,false,false,false
Shot Attempt - Wide left,false,2,452.5,21.8,50.552971033036805,false,false,false,false,false
Shot Attempt - Deflected,false,2,873.8,13.6,73.05467662262087,false,false,false,false,false
Shot Attempt - Deflected,false,3,1042.2,15.5,57.912940753851046,false,false,false,false,false
Shot Attempt - Blocked,false,1,179.2,13.6,76.6863676878566,false,true,false,true,false
Shot Attempt - Blocked,false,1,228.5,12.6,37.962059236815335,false,false,false,false,false
Shot Attempt - Wide right,false,1,1134.9,16.2,70.88027367006885,false,true,false,true,false
Shot Attempt - Wide right,false,3,260.6,11.0,60.99830057611187,false,false,true,false,true
Shot Attempt - Deflected,false,3,774.7,12.0,48.239700296102136,false,false,false,false,false
Shot Attempt - Over the net,false,1,839.7,15.7,61.23884162969229,false,true,true,true,false
Shot Attempt - Wide left,false,3,1228.4,19.7,57.154941697222235,false,false,false,false,false
Shot Attempt - Over the net,false,2,60.6,16.5,53.350752532331406,false,false,false,false,true
Shot Attempt - Wide left,false,2,472.5,10.9,62.94940299291388,false,false,false,false,false
Shot Attempt - Over the net,false,1,121.5,14.4,50.68089081796595,false,true,true,true,false
Shot Attempt - Blocked,false,1,368.9,15.1,46.73570458892839,false,false,false,false,false
Shot Attempt - Wide left,false,1,517.3,19.6,70.52685579699835,false,true,false,true,false
Shot Attempt - Deflected,false,3,499.8,19.0,55.3448574814752,false,false,false,false,true
Shot Attempt - Blocked,false,3,667.0,7.3,58.6097318958122,false,false,false,false,false
Shot Attempt - Deflected,false,3,1099.5,12.8,52.750036422919294,false,false,false,false,false
Shot Attempt - Blocked,false,1,700.5,9.4,47.770215797200194,false,false,false,false,false
Shot Attempt - Blocked,false,2,10.5,19.8,79.77314229365865,false,false,false,false,false
Shot Attempt - Wide left,false,2,561.1,20.9,62.676108698653465,false,true,false,true,false
Shot Attempt - Deflected,false,2,801.1,8.3,36.41637851988605,false,true,false,true,false
Shot Attempt - Deflected,false,2,887.2,7.2,68.19859051364818,false,false,false,false,true
Shot Attempt - Blocked,false,1,668.9,7.6,31.82744657667311,false,false,false,false,false
Shot Attempt - Deflected,false,3,104.9,20.0,64.62568271477934,false,false,false,false,false
Shot Attempt - Wide right,false,3,521.9,5.8,70.61548432064217,false,false,true,false,false
Shot Attempt - Wide right,false,1,424.1,11.4,56.309932474020215,false,false,false,false,false
Shot Attempt - Blocked,false,1,622.3,18.1,63.141878337895676,false,false,false,true,false
Shot Attempt - Wide right,false,3,840.9,13.9,56.66877400036895,false,false,false,false,false
Shot Attempt - Wide right,false,2,136.1,10.8,65.87159706973213,false,false,false,false,false
Shot Attempt - Wide left,false,2,354.7,10.9,83.6598082540901,false,true,true,true,false
Shot Attempt - Wide right,false,3,99.3,22.2,61.517814252959575,false,false,false,false,false
Shot Attempt - Blocked,false,3,622.4,16.5,57.91781284393396,false,false,false,false,false
Shot Attempt - Blocked,false,1,841.4,7.9,65.43282867939868,false,false,false,false,false
Shot Attempt - Deflected,false,2,793.2,16.4,56.20834431892651,false,false,false,false,false
Shot Attempt - Wide right,false,2,793.5,4.4,43.99491399474582,true,false,false,true,false
Shot Attempt - Wide right,false,2,870.1,12.4,88.15238973400541,false,false,false,true,false
Shot Attempt - Deflected,false,2,997.1,11.2,49.27946353024523,false,false,false,false,false
Shot Attempt - Blocked,false,3,36.1,7.4,19.536654938128386,false,false,false,false,false
Shot Attempt - Blocked,false,2,503.7,17.8,86.44381890574489,false,false,false,false,false
Shot Attempt - Blocked,false,2,650.2,15.6,67.49647150023257,false,true,true,true,false
Shot Attempt - Blocked,false,1,146.1,3.9,74.87599269168943,false,false,false,false,false
Shot Attempt - Blocked,false,3,40.3,19.5,51.193904967150985,false,false,false,false,false
Shot Attempt - Wide right,false,3,348.7,21.2,60.28999135822399,false,false,false,false,false
Shot Attempt - Deflected,false,3,378.4,19.2,58.12686301872734,false,false,true,false,false
Shot Attempt - Blocked,false,2,893.4,11.0,44.20427644726073,false,false,false,false,true
Shot Attempt - Blocked,false,1,185.2,20.2,60.40137436372624,false,false,false,false,false
Shot Attempt - Deflected,true,2,139.3,9.8,42.316224840531014,false,true,true,true,false
Shot Attempt - Deflected,false,3,756.3,18.0,66.5014343240479,false,false,false,false,false
Shot Attempt - Blocked,false,1,33.1,8.4,42.37359436170925,false,false,false,false,false
Shot Attempt - Blocked,false,1,499.0,23.3,57.44999650780661,false,true,false,true,false
Shot Attempt - Blocked,false,1,589.8,6.1,39.80557109226519,false,true,false,true,false
Shot Attempt - Upper right,true,1,385.3,18.7,40.746163563880806,false,false,false,false,false
Shot Attempt - Blocked,false,2,381.1,22.3,61.64503821467594,false,false,false,false,false
Shot Attempt - Blocked,false,3,1192.1,15.5,66.65233147190892,false,false,true,true,false
Shot Attempt - Blocked,false,1,713.4,12.4,65.55604521958347,false,false,false,false,false
Shot Attempt - Blocked,false,1,455.1,16.4,75.02316406045792,false,false,false,false,false
Shot Attempt - Lower left,true,2,139.6,2.7,77.0053832080835,true,false,true,true,false
Shot Attempt - Blocked,false,2,957.9,15.2,44.71208393344291,false,false,true,false,false
Shot Attempt - Blocked,false,2,969.5,20.9,65.32313682966294,false,true,false,true,false
Shot Attempt - Upper right,true,3,235.7,18.4,73.66395711028153,false,true,true,true,false
Shot Attempt - Lower right,true,3,383.6,2.3,69.14554196042165,false,false,true,false,false
Shot Attempt - Blocked,false,3,426.1,9.1,57.78345394142437,false,false,false,false,false
Shot Attempt - Blocked,false,3,844.2,12.1,71.86981308749907,false,true,false,true,false
Shot Attempt - Wide right,false,2,598.9,9.8,57.9946167919165,false,false,false,false,false
Shot Attempt - Wide left,false,2,1159.1,18.6,45,false,false,false,false,false
Shot Attempt - Wide right,false,2,717.4,20.3,66.80140948635182,false,true,false,true,false
Shot Attempt - Wide left,false,1,1090.0,13.1,64.2447292398329,false,false,false,false,false
Shot Attempt - Wide left,false,2,73.6,17.5,69.44395478041653,false,false,false,false,false
Shot Attempt - Over the net,false,2,418.3,20.6,69.67686317033707,false,false,false,false,false
Shot Attempt - Wide left,false,2,1168.5,10.2,57.93260839673952,false,false,false,false,false
Shot Attempt - Over the net,false,3,229.1,13.9,63.05425157149524,false,false,false,false,true
Shot Attempt - Wide left,false,3,1030.2,10.8,68.29946326068254,false,false,false,false,false
Shot Attempt - Blocked,false,1,707.6,20.4,58.58431417643869,false,false,false,false,false
Shot Attempt - Blocked,false,3,432.8,15.5,55.77145416019802,false,false,false,false,false
Shot Attempt - Blocked,false,1,64.0,19.7,71.93952806380081,false,false,false,false,false
Shot Attempt - Blocked,false,2,122.4,12.9,68.70264595096624,false,false,true,false,true
Shot Attempt - Wide right,false,1,154.6,18.9,78.33122599963106,false,false,false,false,false
Shot Attempt - Deflected,false,1,512.2,9.3,78.0792614600777,false,true,false,true,false
Shot Attempt - Blocked,false,1,592.2,15.0,55.53271182314202,false,false,false,false,false
Shot Attempt - Blocked,false,1,647.7,15.8,63.76806006684338,false,true,true,true,false
Shot Attempt - Blocked,false,1,748.9,11.9,50.063616853030084,false,false,true,false,true
Shot Attempt - Blocked,false,1,801.6,17.2,88.66778014613035,false,true,true,true,false
Shot Attempt - Blocked,false,1,814.4,7.7,37.366669412768694,false,false,false,false,false
Shot Attempt - Blocked,false,1,983.4,21.6,64.29004621918874,false,false,false,false,false
Shot Attempt - Blocked,false,1,1038.7,19.0,81.18477897677684,false,false,false,false,false
Shot Attempt - Wide right,false,2,37.8,11.8,48.66778805553143,false,false,false,false,true
Shot Attempt - Wide left,false,2,80.3,12.2,50.640549432156824,false,false,false,false,false
Shot Attempt - Blocked,false,2,153.7,18.1,55.85010462979738,false,false,false,false,false
Shot Attempt - Over the net,false,2,170.9,13.1,82.05652818940958,false,false,false,false,false
Shot Attempt - Wide left,false,2,382.6,11.5,84.48852258397939,false,false,false,false,false
Shot Attempt - Wide left,false,2,397.4,15.1,46.73570458892839,false,false,false,false,false
Shot Attempt - Over the net,false,2,411.6,12.6,69.66077788734778,false,false,false,false,false
Shot Attempt - Blocked,false,2,461.2,15.9,48.81407483429035,false,false,false,false,false
Shot Attempt - Deflected,true,2,592.6,17.6,78.4325601384009,false,false,false,false,false
Shot Attempt - Blocked,false,2,742.5,9.5,66.47679097954038,false,true,false,true,false
Shot Attempt - Deflected,false,2,1149.4,7.1,89.19307054489762,false,true,false,true,false
Shot Attempt - Wide right,false,2,1197.6,6.5,71.56505117707799,false,false,false,false,false
Shot Attempt - Blocked,false,3,233.4,12.5,45.698694382983476,false,false,false,false,false
Shot Attempt - Wide right,false,3,308.6,11.2,67.42042743597369,false,true,false,true,false
Shot Attempt - Wide right,false,3,412.6,16.7,64.70445359967344,false,false,false,false,false
Shot Attempt - Blocked,false,3,739.2,6.3,56.5751888173962,false,true,false,true,false
Shot Attempt - Blocked,false,3,883.3,21.7,58.753070586523044,false,false,false,false,false
Shot Attempt - Blocked,false,3,1038.4,20.0,67.4926118990587,false,false,false,false,true
Shot Attempt - Bottom middle,true,3,1202.4,12.6,48.447386851865204,false,false,false,false,false
Shot Attempt - Wide right,false,4,56.6,11.3,56.01383289035141,false,false,false,false,false
Shot Attempt - Blocked,false,4,77.1,11.8,80.69794528870118,false,false,false,false,false
Shot Attempt - Blocked,false,4,86.1,14.0,67.18667789344798,false,true,true,true,false
Shot Attempt - Blocked,false,4,137.7,16.3,78.55066201149997,false,false,false,false,false
Shot Attempt - Deflected,false,4,252.9,15.6,82.96658354030507,false,false,true,false,true
Shot Attempt - Deflected,false,1,204.4,16.0,58.588129189884,false,false,false,false,false
Shot Attempt - Blocked,false,1,1018.2,15.1,83.11174172300531,false,false,false,false,false
Shot Attempt - Wide left,false,1,1046.2,20.1,69.17144420979317,false,false,false,false,false
Shot Attempt - Wide right,false,2,1142.5,14.1,59.83499219425874,false,false,false,false,false
Shot Attempt - Blocked,false,3,670.2,15.7,37.030389605678636,false,false,false,false,true
Shot Attempt - Blocked,false,3,925.3,13.7,60.30927348798319,false,false,false,false,false
Shot Attempt - Blocked,false,1,765.2,10.1,83.15722658736907,false,false,true,true,false
Shot Attempt - Deflected,false,1,858.9,22.3,63.316324190113264,false,false,false,false,true
Shot Attempt - Wide right,false,1,824.1,10.2,73.89869760084159,false,false,false,false,false
Shot Attempt - Wide right,false,1,567.8,17.0,54.833563964207116,false,false,false,false,false
Shot Attempt - Wide left,false,2,25.7,19.2,54.38914756133125,false,false,false,false,false
Shot Attempt - Deflected,false,3,426.4,16.5,84.42780219603621,false,false,false,true,false
Shot Attempt - Wide left,false,3,292.7,5.4,12.264773727892402,false,false,false,true,false
Shot Attempt - Over the net,false,2,719.2,23.1,53.5490768204187,false,false,false,false,false
Shot Attempt - Wide left,false,3,576.8,15.3,13.412357641868418,false,false,false,false,false
Shot Attempt - Blocked,false,1,472.8,22.6,60.25511870305777,false,false,false,false,false
Shot Attempt - Over the net,false,3,588.3,16.3,60.48248171404833,false,false,false,false,false
Shot Attempt - Wide right,false,1,153.7,10.1,34.2157021324374,false,false,false,false,true
Shot Attempt - Wide left,false,2,361.0,19.5,57.66981426494964,false,false,false,false,false
Shot Attempt - Blocked,false,3,223.2,9.0,42.552951357676385,false,false,false,false,false
Shot Attempt - Blocked,false,3,240.1,15.1,43.84266693187048,false,false,true,false,false
Shot Attempt - Deflected,false,3,156.3,20.9,55.26830579801024,false,false,false,false,false
Shot Attempt - Lower right,true,3,283.8,3.2,84.47245984834383,true,false,false,true,false
Shot Attempt - Deflected,false,2,1064.5,15.6,51.64527821027443,false,false,false,false,false
Shot Attempt - Lower right,true,3,118.6,5.5,72.58202920779716,false,true,false,true,false
Shot Attempt - Blocked,false,1,68.9,12.1,14.826479970355669,false,false,false,false,false
Shot Attempt - Upper left,true,1,731.8,11.4,48.05288251479244,false,false,false,false,true
Shot Attempt - Upper right,true,1,113.1,5.8,37.30394827798343,true,false,false,true,false
Shot Attempt - Bottom middle,true,1,182.1,8.9,16.34817154735125,false,false,false,false,false
Shot Attempt - Blocked,false,2,46.8,11.0,30.173520029644333,false,false,false,false,false
Shot Attempt - Deflected,true,1,112.7,12.9,73.12856761567282,false,false,false,false,false
Shot Attempt - Wide right,false,1,327.9,17.2,68.32535088097586,false,false,false,false,false
Shot Attempt - Deflected,false,2,263.5,20.0,60.36608521282338,false,false,false,false,false
Shot Attempt - Wide right,false,3,156.8,9.1,45.95484125387218,true,false,false,true,false
Shot Attempt - Deflected,false,2,706.5,9.7,38.55839990066496,false,false,true,false,false
Shot Attempt - Blocked,false,3,212.1,4.1,46.08092418666069,false,false,false,false,false
Shot Attempt - Blocked,false,1,55.2,10.9,75.96375653207353,false,true,false,true,false
Shot Attempt - Blocked,false,2,60.4,13.2,46.97493401088198,false,false,true,false,false
Shot Attempt - Blocked,false,1,26.9,12.1,51.418786730238786,false,false,false,false,false
Shot Attempt - Bottom middle,true,1,313.7,7.1,79.33021719550332,false,true,true,true,false
Shot Attempt - Deflected,false,1,579.2,18.7,55.77363818777618,false,false,false,false,false
Shot Attempt - Wide right,false,1,651.7,19.4,74.30033145386545,false,true,false,true,false
Shot Attempt - Deflected,false,1,1048.5,13.8,38.58915997976755,false,false,false,false,false
Shot Attempt - Blocked,false,2,280.9,19.0,78.03289762341504,false,false,false,false,false
Shot Attempt - Over the net,false,2,352.3,12.2,52.733598099022856,false,false,false,false,true
Shot Attempt - Blocked,false,2,495.6,21.4,49.64633549119589,false,false,false,false,false
Shot Attempt - Wide left,false,2,533.3,6.5,84.64417495714481,true,false,false,true,false
Shot Attempt - Upper left,false,2,864.3,19.6,76.6075022462489,false,false,false,false,true
Shot Attempt - Blocked,false,2,873.7,20.7,60.86158935974519,false,false,false,false,false
Shot Attempt - Upper right,true,2,889.8,6.7,89.14490260373327,false,false,true,false,false
Shot Attempt - Wide right,false,2,1165.7,20.8,62.79835524695853,false,true,false,true,false
Shot Attempt - Wide left,false,3,8.1,4.9,30.06858282186245,false,false,false,true,false
Shot Attempt - Blocked,false,3,15.9,17.8,62.53743822636289,false,true,true,true,false
Shot Attempt - Deflected,false,3,65.5,19.0,68.54201764662456,false,false,false,false,false
Shot Attempt - Wide left,false,3,207.0,18.4,46.420265546399044,false,false,false,false,false
Shot Attempt - Blocked,false,3,372.2,21.2,60.534778615233314,false,false,false,false,false
Shot Attempt - Blocked,false,3,416.3,17.8,87.08916217383225,false,true,true,true,false
Shot Attempt - Blocked,false,3,554.2,11.8,71.40893227321969,false,false,false,false,false
Shot Attempt - Wide right,false,3,710.7,18.3,74.66180385949465,false,false,false,false,false
Shot Attempt - Upper right,true,3,784.0,3.8,58.49573328079581,true,false,true,true,false
Shot Attempt - Blocked,false,3,825.4,21.1,60.91807316598249,false,false,false,false,false
Shot Attempt - Blocked,false,3,872.2,14.1,64.3741397686576,false,false,true,false,true
Shot Attempt - Blocked,false,3,891.4,18.6,49.43447050610121,false,false,false,false,false
Shot Attempt - Deflected,false,3,936.4,17.7,73.73979529168804,false,false,false,false,false
Shot Attempt - Wide right,false,3,972.9,6.7,-17.81888891452278,false,false,true,false,true
Shot Attempt - Blocked,false,3,980.8,16.1,73.16252737432362,false,true,true,true,false
Shot Attempt - Blocked,false,3,1083.0,18.6,69.48068283917628,false,false,false,false,false
Shot Attempt - Blocked,false,4,16.8,12.6,17.942447089158676,false,false,false,false,false
Shot Attempt - Wide left,false,1,265.3,18.9,76.1119988390932,false,false,false,false,false
Shot Attempt - Blocked,false,3,225.0,12.6,56.441043868767416,false,false,false,false,false
Shot Attempt - Wide right,false,3,468.1,2.0,81.02737338510362,false,false,false,false,false
Shot Attempt - Blocked,false,3,509.1,9.9,48.93017554572548,false,false,false,false,false
Shot Attempt - Upper left,true,4,60.5,8.8,76.7594800848128,false,false,false,false,false
Shot Attempt - Blocked,false,2,525.8,8.7,61.011177478808456,false,false,false,false,false
Shot Attempt - Deflected,false,1,681.8,20.2,69.91802251581925,false,false,false,false,false
Shot Attempt - Blocked,false,1,1203.3,13.4,28.495638618244985,false,false,false,false,false
Shot Attempt - Blocked,false,1,105.9,21.6,58.98893069625842,false,false,false,false,false
Shot Attempt - Upper right,true,1,335.8,2.9,81.86989764584402,false,true,true,true,false
Shot Attempt - Deflected,false,1,528.9,14.8,60.554571270074405,false,false,false,false,false
Shot Attempt - Blocked,false,1,580.7,11.7,56.309932474020215,false,false,false,false,false
Shot Attempt - Blocked,false,1,676.7,8.1,49.807953963030464,false,true,false,true,false
Shot Attempt - Blocked,false,1,871.1,13.1,53.87055585675915,false,false,false,false,false
Shot Attempt - Blocked,false,1,884.5,18.5,70.07071758581147,false,false,false,false,false
Shot Attempt - Wide left,false,1,987.6,12.2,88.59137126466153,false,false,false,false,false
Shot Attempt - Over the net,false,2,78.0,19.8,69.40927210940264,false,true,false,true,false
Shot Attempt - Blocked,false,2,253.8,20.6,68.14578335854247,false,true,false,true,false
Shot Attempt - Blocked,false,2,282.4,13.2,43.325162009470795,false,false,false,false,false
Shot Attempt - Wide left,false,2,291.5,17.8,64.76373635309642,false,false,false,false,false
Shot Attempt - Wide left,false,2,313.9,5.7,72.21611155730749,false,true,true,true,false
Shot Attempt - Wide left,false,2,364.8,14.6,66.85421664145751,false,false,false,false,false
Shot Attempt - Blocked,false,2,481.4,18.7,68.60411504291423,false,false,false,false,false
Shot Attempt - Over the net,false,2,611.1,11.9,19.470302009466955,false,false,false,false,true
Shot Attempt - Blocked,false,2,628.1,14.4,47.12109639666146,false,false,false,false,false
Shot Attempt - Upper right,true,2,720.2,4.9,84.17365797044422,false,false,false,false,false
Shot Attempt - Blocked,false,2,755.3,9.9,37.763077974032,false,false,false,true,false
Shot Attempt - Wide right,false,2,899.3,9.8,37.64762064010764,false,false,false,false,false
Shot Attempt - Deflected,false,2,954.8,23.1,61.82140989004083,false,false,false,false,true
Shot Attempt - Wide right,false,2,1031.8,21.6,65.62353138332523,false,true,false,true,false
Shot Attempt - Deflected,true,2,1100.9,10.3,34.03212781733832,false,false,true,false,false
Shot Attempt - Blocked,false,1,140.8,6.6,36.86989764584402,true,false,false,false,false
Shot Attempt - Blocked,false,2,706.7,8.1,24.77514056883192,false,false,false,false,false
Shot Attempt - Deflected,false,2,881.3,13.7,48.179830119864235,false,true,true,true,false
Shot Attempt - Blocked,false,3,477.8,18.6,70.47288958610667,false,true,true,true,false
Shot Attempt - Blocked,false,3,516.9,22.0,66.66115082034665,false,false,false,false,false
Shot Attempt - Blocked,false,3,754.9,7.6,25.42687416958981,false,false,false,false,false
Shot Attempt - Blocked,false,3,784.5,4.2,78.95905981967627,false,false,true,true,false
Shot Attempt - Wide right,false,3,785.6,2.8,32.471192290848485,true,false,true,true,false
Shot Attempt - Wide right,false,3,838.8,19.0,80.28943073398653,false,false,false,false,false
Shot Attempt - Wide left,false,3,993.4,18.9,82.04247477308286,false,false,true,false,false
Shot Attempt - Deflected,true,3,1074.9,17.2,51.783048855201145,false,false,false,false,false
Shot Attempt - Upper left,true,3,1075.4,6.1,71.56505117707799,true,false,false,true,false
Shot Attempt - Blocked,false,3,1150.7,14.3,55.72885929801005,false,true,false,true,false
Shot Attempt - Blocked,false,1,1109.1,21.4,62.07396602994594,false,false,false,false,false
Shot Attempt - Deflected,false,2,862.7,13.2,39.62329457194926,false,false,false,false,false
Shot Attempt - Wide left,false,1,1158.1,18.5,48.06228708540006,false,false,false,false,false
Shot Attempt - Blocked,false,1,173.8,11.2,87.93618027154305,false,true,true,true,false
Shot Attempt - Blocked,false,1,521.1,18.9,58.76521531200765,false,false,false,false,false
Shot Attempt - Deflected,false,1,575.0,18.0,70.84761022059625,false,true,true,true,false
Shot Attempt - Blocked,false,1,1026.3,19.4,85.26092768148702,false,false,false,false,true
Shot Attempt - Deflected,false,1,1080.2,13.2,66.6258356349518,false,false,false,false,false
Shot Attempt - Blocked,false,1,1169.7,19.1,53.949458084208885,false,false,false,false,false
Shot Attempt - Upper right,true,2,73.2,9.0,36.59108826739929,false,false,false,false,false
Shot Attempt - Blocked,false,2,92.2,16.1,47.70062933739529,false,false,false,false,false
Shot Attempt - Blocked,false,2,104.1,22.9,59.93141717813755,false,false,false,false,false
Shot Attempt - Blocked,false,2,237.6,18.3,76.88656177014332,false,false,false,false,false
Shot Attempt - Upper left,true,2,259.7,8.7,67.06789956241022,false,true,true,true,false
Shot Attempt - Upper right,true,2,446.9,21.0,62.17590361574674,false,false,false,false,false
Shot Attempt - Wide right,false,2,585.2,11.8,74.05460409907715,false,false,false,false,false
Shot Attempt - Blocked,false,2,609.6,17.1,60.29859045458943,false,false,true,false,true
Shot Attempt - Deflected,false,2,625.6,17.3,42.20110148642365,false,false,false,false,false
Shot Attempt - Blocked,false,2,678.0,16.3,82.21895377701648,false,false,false,false,false
Shot Attempt - Blocked,false,2,778.4,11.5,43.47247455778707,true,false,false,false,false
Shot Attempt - Wide right,false,2,859.5,10.4,57.264773727892404,false,false,false,false,false
Shot Attempt - Blocked,false,2,949.1,14.5,60.86570780277382,false,false,false,false,false
Shot Attempt - Wide right,false,2,1055.8,11.0,77.8686789333675,false,true,false,true,false
Shot Attempt - Blocked,false,1,17.6,12.3,89.06844340192252,false,false,false,false,false
Shot Attempt - Blocked,false,1,331.4,18.2,70.64921086212877,false,true,false,true,false
Shot Attempt - Blocked,false,1,851.2,15.3,73.48218574704043,false,false,false,false,false
Shot Attempt - Blocked,false,2,690.2,16.2,88.93250031625979,false,false,true,false,false
Shot Attempt - Wide right,false,2,1104.8,19.2,61.488753705891256,false,false,false,false,false
Shot Attempt - Wide right,false,3,36.8,16.8,72.11070877049372,false,false,true,false,false
Shot Attempt - Wide right,false,3,83.6,18.0,58.52316065041602,false,false,false,false,true
Shot Attempt - Blocked,false,3,261.1,14.2,90,false,false,false,false,false
Shot Attempt - Deflected,false,3,264.9,15.7,57.264773727892404,false,false,false,false,false
Shot Attempt - Blocked,false,3,295.7,19.5,72.78792807301525,false,true,false,true,false
Shot Attempt - Wide right,false,3,342.7,9.7,45.895173710211076,false,false,false,false,true
Shot Attempt - Wide right,false,3,372.5,20.2,64.61209370890407,false,true,false,true,false
Shot Attempt - Wide left,false,3,375.8,22.5,52.48088617952368,true,false,false,false,false
Shot Attempt - Upper right,true,3,388.8,6.9,56.79342968491047,false,true,false,true,false
Shot Attempt - Upper left,true,3,516.1,9.6,66.16125981682828,false,false,false,false,false
Shot Attempt - Blocked,false,3,681.7,17.8,77.5417535599951,false,false,true,false,false
Shot Attempt - Blocked,false,3,900.8,21.7,64.04445539959721,false,false,false,false,false
Shot Attempt - Wide left,false,3,968.2,3.7,74.05460409907715,false,true,false,true,false
Shot Attempt - Blocked,false,3,976.8,11.5,59.03624346792648,false,false,false,false,false
Shot Attempt - Bottom middle,true,3,1033.2,4.1,50.1944289077348,true,false,false,true,false
Shot Attempt - Blocked,false,3,1090.8,18.4,69.96278983080701,false,false,false,false,false
Shot Attempt - Blocked,false,2,955.1,18.1,53.33137475637572,false,false,false,true,false
Shot Attempt - Wide left,false,2,1124.7,14.5,65.42233302472343,false,true,false,true,false
Shot Attempt - Deflected,false,1,513.6,16.4,42.8590986336769,false,false,false,false,false
Shot Attempt - Blocked,false,1,394.0,13.5,31.855132382449263,false,false,false,false,false
Shot Attempt - Blocked,false,1,430.1,15.1,76.89079180184571,false,false,false,true,false
Shot Attempt - Deflected,false,1,442.3,20.7,66.61477894278624,false,false,false,false,false
Shot Attempt - Blocked,false,1,1049.0,19.9,74.05460409907715,false,false,false,false,true
Shot Attempt - Top middle,true,2,188.0,4.6,40.155999624919325,true,false,false,true,false
Shot Attempt - Blocked,false,2,437.0,18.9,59.47029410006589,false,false,false,false,false
Shot Attempt - Wide right,false,2,513.2,5.2,62.927919762007235,false,true,true,true,false
Shot Attempt - Blocked,false,2,640.5,18.8,83.89531512307111,false,false,false,false,false
Shot Attempt - Blocked,false,2,711.0,18.7,80.08134937393916,false,false,false,false,false
Shot Attempt - Blocked,false,2,733.9,8.4,33.05582281155366,false,false,false,false,false
Shot Attempt - Blocked,false,2,865.2,20.3,75.54757174890703,false,false,true,false,true
Shot Attempt - Top middle,true,2,918.4,7.8,30.256437163529263,false,false,false,true,false
Shot Attempt - Blocked,false,2,1085.4,15.8,87.08299271337228,false,false,true,false,false
Shot Attempt - Over the net,false,1,230.8,19.1,63.98985427663216,false,false,false,false,false
Shot Attempt - Wide left,false,1,510.7,11.7,59.56027561935687,false,false,false,false,false
Shot Attempt - Blocked,false,1,1081.1,14.1,78.04812486997523,false,false,false,false,true
Shot Attempt - Blocked,false,2,491.3,21.8,56.768288932020646,false,false,false,false,false
Shot Attempt - Over the net,false,2,602.7,10.9,55.23480276342321,false,false,false,false,false
Shot Attempt - Blocked,false,2,877.8,17.3,89.33765055262779,false,false,false,false,false
Shot Attempt - Deflected,false,3,300.5,18.9,86.65140518554311,false,false,false,false,false
Shot Attempt - Blocked,false,3,594.6,21.9,66.44773632710535,false,false,false,false,false
Shot Attempt - Deflected,true,3,685.2,18.8,58.60054251665874,true,true,false,true,false
Shot Attempt - Blocked,false,3,750.6,10.8,60.7320047851073,false,false,true,false,true
Shot Attempt - Upper left,true,3,861.5,16.3,68.93655154786964,false,true,true,true,false
Shot Attempt - Blocked,false,3,883.4,11.8,81.66255556115327,false,false,true,false,true
Shot Attempt - Wide right,false,3,905.6,7.9,89.27477570094075,false,false,false,false,true
Shot Attempt - Wide left,false,3,933.8,21.5,67.33820620506218,false,false,false,false,false
Shot Attempt - Upper left,true,3,1029.6,15.2,66.03751102542182,false,true,true,true,false
Shot Attempt - Blocked,false,2,1120.5,13.7,52.86402479549955,false,false,false,false,false
Shot Attempt - Blocked,false,2,971.3,19.2,78.80795991004193,false,false,false,true,false
Shot Attempt - Deflected,false,1,185.0,19.9,71.19420988624994,false,false,false,false,false
Shot Attempt - Lower left,true,1,467.7,2.0,64.79887635452492,false,false,false,false,false
Shot Attempt - Wide left,false,1,481.6,17.1,87.32144874455676,false,false,false,false,false
Shot Attempt - Wide left,false,1,483.4,6.1,-12.994616791916505,true,false,false,false,false
Shot Attempt - Wide right,false,1,566.3,4.0,87.13759477388825,false,true,false,true,false
Shot Attempt - Wide right,false,1,621.2,6.1,76.65127288671262,false,true,false,true,false
Shot Attempt - Wide right,false,1,631.1,4.4,38.884496433714595,false,true,true,true,false
Shot Attempt - Blocked,false,1,686.5,18.3,62.42225010950858,false,false,false,false,false
Shot Attempt - Wide right,false,1,876.1,7.5,85.36453657309735,false,false,true,false,true
Shot Attempt - Blocked,false,1,941.1,19.1,85.8078063721247,false,false,false,false,false
Shot Attempt - Wide right,false,1,970.0,10.0,53.61564818416411,false,false,false,false,false
Shot Attempt - Blocked,false,1,1194.0,10.7,38.75162833496177,false,false,false,false,false
Shot Attempt - Deflected,false,2,222.5,17.8,62.6908896200333,false,false,false,true,false
Shot Attempt - Blocked,false,2,403.6,18.9,77.96940390346214,false,true,false,true,false
Shot Attempt - Blocked,false,2,464.4,10.6,65.18580300946486,false,false,false,false,false
Shot Attempt - Wide left,false,2,674.2,1.9,83.99099404250548,false,true,false,true,false
Shot Attempt - Blocked,false,2,875.9,17.4,74.42217422568898,false,false,false,false,false
Shot Attempt - Blocked,false,2,1054.0,11.6,52.815293546766874,false,true,true,true,false
Shot Attempt - Deflected,false,2,1070.8,11.6,49.51398845800126,false,false,false,false,false
Shot Attempt - Blocked,false,2,1093.3,19.4,72.03855923581291,false,false,false,false,false
Shot Attempt - Deflected,false,2,1135.5,20.7,67.51149694524659,false,false,false,false,false
